mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.1887819766998291,0.014970737949779581,0.03200205167134603,0.0023530690337335773,entropy,10,sqrt,2,1,8,70,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 70}",0.7847533632286996,0.7085201793721974,0.7252252252252253,0.7394995892753741,0.032717912341732665,1406
0.14099502563476562,0.03156585283118214,0.03158450126647949,0.0024906899923243554,entropy,10,sqrt,2,1,8,90,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 90}",0.7847533632286996,0.8251121076233184,0.7342342342342343,0.7813665683620842,0.03717794823576652,1133
0.015291134516398111,0.00047160417692838864,0.0049868424733479815,1.8399297241831186e-06,entropy,10,sqrt,2,1,11,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 10}",0.6457399103139013,0.8026905829596412,0.6891891891891891,0.7125398941542439,0.0661680687228179,1434
0.042751153310139976,0.0029424072638473114,0.011958837509155273,0.0013933766101705176,entropy,10,sqrt,2,1,11,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 30}",0.7488789237668162,0.8340807174887892,0.7432432432432432,0.7754009614996162,0.04155659230457192,1220
0.06867257754007976,0.0022225439905053323,0.01795355478922526,0.0014163597493388593,entropy,10,sqrt,2,1,11,50,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 50}",0.7847533632286996,0.8116591928251121,0.7567567567567568,0.7843897709368562,0.022415300147830226,1110
0.09408100446065266,0.0012426553269772153,0.022939443588256836,1.0206617410561353e-05,entropy,10,sqrt,2,1,11,70,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 70}",0.7937219730941704,0.8251121076233184,0.6936936936936937,0.7708425914703941,0.056037484225943714,1287
0.12466192245483398,0.007095719946350667,0.028924942016601562,5.804239793303876e-06,entropy,10,sqrt,2,1,11,90,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 90}",0.7802690582959642,0.7802690582959642,0.7387387387387387,0.7664256184435557,0.019577580389172258,1317
0.015628735224405926,0.0004666340032473391,0.0049817562103271484,8.056995987279798e-06,entropy,10,sqrt,2,5,2,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.7713004484304933,0.8340807174887892,0.6711711711711712,0.7588507790301513,0.06708763309526027,1353
0.040891170501708984,2.725351365325013e-06,0.010969718297322592,1.2363075563195582e-06,entropy,10,sqrt,2,5,2,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 30}",0.7219730941704036,0.8161434977578476,0.7207207207207207,0.7529457708829906,0.04469046595883086,1372
0.06866963704427083,0.0019580712516074194,0.01695696512858073,3.865682763104537e-06,entropy,10,sqrt,2,5,2,50,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.7085201793721974,0.8161434977578476,0.7207207207207207,0.7484614659502551,0.04811691576775756,1387
0.09275150299072266,4.383272245132979e-06,0.023261626561482746,0.0004596857496815118,entropy,10,sqrt,2,5,2,70,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 70}",0.7937219730941704,0.8161434977578476,0.7477477477477478,0.7858710728665885,0.0284689553800697,1100
0.1188817024230957,0.0010475968213913454,0.028593142827351887,0.00046975036640462144,entropy,10,sqrt,2,5,2,90,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 90}",0.7713004484304933,0.820627802690583,0.7477477477477478,0.7798919996229413,0.030367050850519023,1155
0.015290657679239908,0.0004717710441209112,0.004988272984822591,4.230763643330309e-06,entropy,10,sqrt,2,5,5,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.726457399103139,0.8026905829596412,0.7297297297297297,0.7529592372641699,0.035190738321744845,1370
0.04107435544331869,0.0002717129770242631,0.010976235071818033,8.104673248279548e-07,entropy,10,sqrt,2,5,5,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 30}",0.757847533632287,0.8071748878923767,0.7387387387387387,0.7679203867544674,0.028832544173329675,1306
0.06781681378682454,0.001411358437107732,0.016956885655721027,2.239386686262349e-06,entropy,10,sqrt,2,5,5,50,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.7757847533632287,0.7937219730941704,0.7657657657657657,0.7784241640743884,0.01156466597655186,1170
0.09308250745137532,0.001248319128525896,0.02293999989827474,5.451861345336436e-06,entropy,10,sqrt,2,5,5,70,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 70}",0.7668161434977578,0.8161434977578476,0.7567567567567568,0.7799054660041206,0.025951159568689056,1150
0.11880691846211751,0.0009753005445074003,0.028926531473795574,0.0008117668959328726,entropy,10,sqrt,2,5,5,90,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 90}",0.7757847533632287,0.8340807174887892,0.7612612612612613,0.7903755773710931,0.03146783977586818,1025
0.01496728261311849,1.6373337937587087e-05,0.005311489105224609,0.0004541804470822696,entropy,10,sqrt,2,5,8,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 10}",0.7847533632286996,0.8340807174887892,0.6801801801801802,0.7663380869658897,0.0641648171812058,1324
0.041083176930745445,0.0008570124953156983,0.010828495025634766,0.0006476548435762352,entropy,10,sqrt,2,5,8,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 30}",0.7443946188340808,0.8251121076233184,0.7567567567567568,0.7754211610713853,0.03549740122342405,1213
0.06715933481852214,0.0004753107966765349,0.016948143641153973,4.777634418865565e-06,entropy,10,sqrt,2,5,8,50,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 50}",0.7533632286995515,0.8161434977578476,0.7342342342342343,0.7679136535638778,0.03498635934707967,1307
0.09294366836547852,0.00026594229028730317,0.022605498631795246,0.0004776786029204088,entropy,10,sqrt,2,5,8,70,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 70}",0.7668161434977578,0.8161434977578476,0.7297297297297297,0.7708964569951117,0.03539605952533753,1274
0.1185313065846761,0.0010081650269926988,0.028590997060139973,0.0004731186811410452,entropy,10,sqrt,2,5,8,90,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 90}",0.7757847533632287,0.820627802690583,0.7477477477477478,0.7813867679338532,0.03001569064733518,1130
0.015306711196899414,0.0009418090369284723,0.0049822330474853516,5.604949850243077e-06,entropy,10,sqrt,2,5,11,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 10}",0.820627802690583,0.6547085201793722,0.7297297297297297,0.7350220175332284,0.0678395573388911,1415
0.04055484135945638,0.00046772298445152996,0.011306524276733398,0.0004675052560410587,entropy,10,sqrt,2,5,11,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 30}",0.7847533632286996,0.8116591928251121,0.7252252252252253,0.7738792604263457,0.036114560983825664,1246
0.06648484865824382,0.00046762955734389885,0.017442941665649414,0.0006895369781975386,entropy,10,sqrt,2,5,11,50,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 50}",0.7847533632286996,0.8026905829596412,0.7162162162162162,0.7678867208015191,0.03726317884090467,1312
0.09274554252624512,1.1680077279964342e-06,0.022612492243448894,0.0009411111551832736,entropy,10,sqrt,2,5,11,70,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 70}",0.7802690582959642,0.7668161434977578,0.7117117117117117,0.7529323045018113,0.02966027850641725,1373
0.11934518814086914,0.0012463642667877087,0.028924862543741863,6.035753105814465e-06,entropy,10,sqrt,2,5,11,90,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 90}",0.7354260089686099,0.8340807174887892,0.7297297297297297,0.7664121520623763,0.04790537867813572,1320
0.014958699544270834,1.949921313347069e-06,0.004988272984822591,2.8698396818268756e-06,entropy,10,sqrt,2,9,2,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 10}",0.7982062780269058,0.7982062780269058,0.7612612612612613,0.7858912724383575,0.017416047924025298,1095
0.03989322980244955,2.9736021254650284e-07,0.010969956715901693,1.251539846104274e-06,entropy,10,sqrt,2,9,2,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 30}",0.672645739910314,0.820627802690583,0.7342342342342343,0.7425025922783771,0.06069567274380977,1402
0.06615034739176433,0.00047075752300857886,0.017291784286499023,0.0004712140810124445,entropy,10,sqrt,2,9,2,50,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 50}",0.7713004484304933,0.8251121076233184,0.7252252252252253,0.7738792604263457,0.04081939916498109,1246
0.09341073036193848,0.001695715847140914,0.02261241277058919,0.0004702468004255965,entropy,10,sqrt,2,9,2,70,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 70}",0.7847533632286996,0.8385650224215246,0.7297297297297297,0.784349371793318,0.04443274048594545,1116
0.12167580922444661,0.003259720140076439,0.029598395029703777,0.0009596834078276606,entropy,10,sqrt,2,9,2,90,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 90}",0.7757847533632287,0.8340807174887892,0.7252252252252253,0.778363565359081,0.0444774643496994,1183
0.024713595708211262,0.012479604385996872,0.00852672259012858,0.004316374127415353,entropy,10,sqrt,2,9,5,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 10}",0.7757847533632287,0.8026905829596412,0.7612612612612613,0.7799121991947104,0.017163411294880093,1148
0.04965702692667643,0.004889884504062592,0.012227535247802734,0.0005035503117279312,entropy,10,sqrt,2,9,5,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 30}",0.7892376681614349,0.8340807174887892,0.7612612612612613,0.7948598823038284,0.02999305775470286,962
0.06914822260538737,0.003082583734159818,0.016622225443522137,0.0009402681125305318,entropy,10,sqrt,2,9,5,50,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 50}",0.7488789237668162,0.8340807174887892,0.6891891891891891,0.7573829434815981,0.05945658083414317,1359
0.10757239659627278,0.011423531688802148,0.024279435475667317,0.00046292257917877037,entropy,10,sqrt,2,9,5,70,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 70}",0.7443946188340808,0.8340807174887892,0.7297297297297297,0.7694016886842,0.04612517258099167,1294
0.1357134977976481,0.007886684868854377,0.031871954600016274,0.0015379936423062428,entropy,10,sqrt,2,9,5,90,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'max_leaf_nodes': 2, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 90}",0.757847533632287,0.820627802690583,0.7297297297297297,0.7694016886842,0.037997708625844666,1294
